ARVI,EVI,MNDVI,MNDWI,NDMI,NDVI,NDWI,NMDI,RDI,RECI,SAVI,TVI,SeasonYear,DayOfSeason,Year,Month,District,Drought
0.1419921947,3.124737739,-0.3272575487,-0.3116145989,-0.05781950541,0.1524552213,-0.2576824412,0.7103614249,3.193987497,0.4461252399,0.2743743033,0.8059196556,2016,124,2016,2,Jodhpur,1
0.1834644545,3.329066146,-0.3377585982,-0.3177395182,-0.03454075378,0.1925793835,-0.2859783402,0.6802862607,2.087286452,0.3827223037,0.346583226,0.8302301399,2016,124,2016,2,Jodhpur,1
0.1166289064,2.9637582,-0.3760146124,-0.3125545723,-0.08020926693,0.1281297083,-0.2376153665,0.7384696569,2.242502287,0.2388288552,0.2305952885,0.7911963026,2016,124,2016,2,Jodhpur,1
0.09984478185,2.82237128,-0.4771555305,-0.3561929095,-0.129802841,0.1119979841,-0.237429323,0.6872290022,2.838427763,0.2014138697,0.2015665949,0.7821983003,2016,181,2016,3,Jodhpur,1
0.1009888059,2.898754374,-0.4761884697,-0.3557585126,-0.1283224339,0.1130971955,-0.2383828002,0.6868899363,2.832656254,0.2035533545,0.2035448563,0.7828828301,2016,181,2016,3,Jodhpur,1
0.1015677029,2.846081083,-0.4699103471,-0.3282838473,-0.1004809103,0.1136873574,-0.235335375,0.6965656535,2.803412911,0.2139533667,0.204606796,0.7829992619,2016,181,2016,3,Jodhpur,1
0.07053803492,2.730717076,-0.5128746539,-0.2995429191,-0.1037554118,0.08405752398,-0.2020366686,0.7551845055,3.119565516,0.1785772021,0.1512823788,0.7640775689,2016,181,2016,3,Jodhpur,1
0.1217340083,2.930821737,-0.46466757,-0.3656315026,-0.1318903815,0.1323331326,-0.245539389,0.6384209901,2.765816715,0.233320755,0.2381625504,0.794843498,2016,181,2016,3,Jodhpur,1
0.1180892276,2.892672731,-0.4632501506,-0.3646677503,-0.12095987,0.129561999,-0.2550319416,0.6473070512,2.750383599,0.2301140353,0.233175434,0.793164937,2016,181,2016,3,Jodhpur,1
0.07035970233,2.715385662,-0.5179386998,-0.3167008919,-0.1122625825,0.08469045059,-0.2119074371,0.7529485609,3.162047764,0.1771598104,0.1524213796,0.7644767466,2016,181,2016,3,Jodhpur,1
0.09984478185,2.82237128,-0.4771555305,-0.3561929095,-0.129802841,0.1119979841,-0.237429323,0.6872290022,2.838427763,0.2014138697,0.2015665949,0.7821983003,2016,181,2016,3,Jodhpur,1
0.1009888059,2.898754374,-0.4761884697,-0.3557585126,-0.1283224339,0.1130971955,-0.2383828002,0.6868899363,2.832656254,0.2035533545,0.2035448563,0.7828828301,2016,181,2016,3,Jodhpur,1
0.1015677029,2.846081083,-0.4699103471,-0.3282838473,-0.1004809103,0.1136873574,-0.235335375,0.6965656535,2.803412911,0.2139533667,0.204606796,0.7829992619,2016,181,2016,3,Jodhpur,1
0.07053803492,2.730717076,-0.5128746539,-0.2995429191,-0.1037554118,0.08405752398,-0.2020366686,0.7551845055,3.119565516,0.1785772021,0.1512823788,0.7640775689,2016,181,2016,3,Jodhpur,1
0.1217340083,2.930821737,-0.46466757,-0.3656315026,-0.1318903815,0.1323331326,-0.245539389,0.6384209901,2.765816715,0.233320755,0.2381625504,0.794843498,2016,181,2016,3,Jodhpur,1
0.1180892276,2.892672731,-0.4632501506,-0.3646677503,-0.12095987,0.129561999,-0.2550319416,0.6473070512,2.750383599,0.2301140353,0.233175434,0.793164937,2016,181,2016,3,Jodhpur,1
0.07035970233,2.715385662,-0.5179386998,-0.3167008919,-0.1122625825,0.08469045059,-0.2119074371,0.7529485609,3.162047764,0.1771598104,0.1524213796,0.7644767466,2016,181,2016,3,Jodhpur,1
0.05896582555,2.700892128,-0.6720163111,-0.3069428479,-0.1155867352,0.07298279401,-0.1982778201,0.6383826766,5.146879339,0.2310402663,0.1313491976,0.7566968781,2016,184,2016,4,Jodhpur,1
0.0448623083,2.662095072,-0.680891953,-0.292953355,-0.1253186772,0.05891118879,-0.1740149148,0.6334990539,5.283192915,0.2115510412,0.1060245987,0.7475091013,2016,184,2016,4,Jodhpur,1
0.07101867072,2.732147753,-0.674551045,-0.352219345,-0.1506192682,0.08421225566,-0.2129348903,0.6011593736,5.160167581,0.2251835194,0.1515575672,0.7642849693,2016,184,2016,4,Jodhpur,1
0.07055921655,2.729703624,-0.6755142714,-0.3516464275,-0.1504251904,0.08383825364,-0.2124929822,0.6035734791,5.176657212,0.2248356289,0.1508846398,0.7640446831,2016,184,2016,4,Jodhpur,1
0.06937270653,2.733422337,-0.6685795172,-0.3181409241,-0.1212140948,0.08280827191,-0.2046520549,0.6191055493,5.079467392,0.2397489125,0.149031266,0.7631089178,2016,184,2016,4,Jodhpur,1
0.05665645156,2.69251244,-0.6688266708,-0.3059299484,-0.1199782289,0.07078526783,-0.193006888,0.6434772914,5.062840735,0.2238231117,0.1273942628,0.7553094638,2016,184,2016,4,Jodhpur,1
0.07237198925,2.729150535,-0.668583445,-0.3261413224,-0.1197463281,0.08621415694,-0.2147239316,0.6130955127,5.062155035,0.2428949601,0.1551609174,0.7654474665,2016,184,2016,4,Jodhpur,1
